id_veiculo	id_acidente	tipo_veiculo	placa	sexo_condutor	idade_condutor	categoria_habilitacao	usa_cinto_seguranca	estado_alcoolizacao	escolaridade
2	D071600074	AU	MQP3909	X	SI	SI	X	BR	8
1	D071600075	AU	EIV3996	M	45	SI	X	BR	3
1	D071600076	MO	       	X	SI	SI	X	BR	8
1	D071600077	MO	FFV2942	M	47	SI	X	BR	5
2	D071600077	AU	DQM7633	F	34	SI	X	BR	7
1	D071600078	MO	FNH2390	M	37	SI	X	BR	3
2	D071600078	AU	FAM6490	M	25	SI	X	BR	6
1	D071600079	ON	FTE9872	M	52	SI	X	BR	3
1	D071600080	MO	EJR9638	M	36	SI	X	BR	3
2	D071600080	CM	DFX9526	X	42	SI	X	BR	5
1	D071600081	AU	EIO0575	M	34	SI	X	BR	5
2	D071600081	AU	CYE8461	M	46	SI	X	BR	5
1	D071600082	MO	FED0668	M	28	SI	X	BR	5
2	D071600082	AU	DWG0065	M	SI	SI	X	BR	8
1	D071600083	AU	BVS2958	M	19	SI	X	BR	3
2	D071600083	ON	ECT7580	M	37	SI	X	BR	5
1	D071600084	MO	EGY2363	M	23	SI	X	BR	3
2	D071600084	AU	EUR0414	M	55	SI	X	BR	2
1	D071600085	MO	BYU5195	M	34	SI	X	BR	3
2	D071600085	AU	DRH1428	X	SI	SI	X	BR	8
1	D071600086	MO	BXQ7821	M	29	SI	X	BR	5
2	D071600086	AU	       	M	SI	SI	X	BR	8
1	D071600087	MO	FAP8966	M	27	SI	X	BR	3
1	D071600088	ON	FJV0862	M	40	SI	X	BR	2
1	D071600089	MO	FRF7699	M	50	SI	X	BR	5
2	D071600089	CA	EJW5239	M	28	SI	X	BR	5
1	D071600090	MO	EXB4581	M	SI	SI	X	BR	8
2	D071600090	AU	BEX1213	M	40	SI	X	BR	5
1	D071600091	AU	DZX2232	M	16	IN	X	BR	2
2	D071600091	AU	DSA1293	M	35	HA	X	BR	5
1	D071600092	MO	LVC9504	M	48	SI	X	BR	3
2	D071600092	AU	PVP6012	M	48	SI	X	BR	3
1	D071600093	MO	DUV6963	M	28	SI	X	BR	3
2	D071600093	CM	GDF6643	M	56	SI	X	BR	7
1	D071600094	MO	EJN1063	M	39	SI	X	BR	5
1	D071600095	MO	DWV1451	M	23	SI	X	BR	5
2	D071600095	AU	       	X	SI	SI	X	BR	8
1	D071600096	SI	       	M	62	SI	X	BR	8
2	D071600096	BI	       	M	32	NE	X	BR	8
1	D071600097	AU	FGC2008	F	SI	SI	X	BR	8
2	D071600097	AU	DCM4700	M	37	SI	X	BR	2
3	D071600097	MO	EQP2692	M	47	SI	X	BR	7
1	D071600098	MO	EXL2648	M	31	SI	X	BR	8
2	D071600098	AU	       	X	SI	SI	X	BR	8
1	D071600099	MO	EXK8969	M	23	SI	X	BR	5
1	D071600100	MO	MZX7476	M	42	HA	X	BR	7
2	D071600100	MO	       	X	SI	SI	X	BR	8
1	D071600101	MO	EFN8199	M	30	SI	X	BR	5
2	D071600101	AU	EBD0670	M	73	SI	X	BR	3
1	D071600102	AU	       	F	SI	SI	X	BR	8
1	D071600103	MO	DZP8468	M	46	SI	X	BR	3
1	D071600104	AU	FNI5859	F	67	SI	X	BR	5
1	D071600105	MO	CGT4093	M	28	SI	X	BR	5
2	D071600105	AU	EQY9110	F	26	SI	X	BR	5
1	D071600106	MO	GGP7635	M	34	SI	X	BR	3
1	D071600107	AU	EUE3740	M	39	SI	X	BR	2
2	D071600107	AU	CEM8851	F	21	SI	X	BR	6
3	D071600107	AU	ELF3553	F	31	SI	X	BR	7
1	D071600108	MO	DUV3953	M	40	SI	X	BR	8
2	D071600108	AU	DIS7186	M	SI	SI	X	BR	8
3	D071600108	CM	FVB1127	M	46	SI	X	BR	4
1	D071600109	MO	EFL7215	M	32	SI	X	BR	8
2	D071600109	AU	EZC7053	M	SI	SI	X	BR	8
1	D071600110	MO	EQR0562	M	22	SI	X	BR	5
2	D071600110	CM	       	X	SI	SI	X	BR	8
1	D071600111	AU	EDP9879	M	28	HA	X	BR	3
1	D071600112	MO	EXJ1330	M	26	SI	X	BR	5
1	D071600113	AU	DRJ1005	M	35	SI	X	BR	2
1	D071600114	MO	EHF5262	M	20	SI	X	BR	2
1	D071600115	MO	EXF1107	M	28	SI	X	BR	5
1	D071600116	AU	DUJ5238	M	42	SI	X	BR	3
1	D071600117	MO	FOE9054	M	37	SI	X	BR	5
2	D071600117	AU	DOD7920	F	32	SI	X	BR	7
1	D071600118	MO	FGW2088	M	52	SI	X	BR	8
1	D071600119	MO	DAA8760	M	40	SI	X	BR	5
2	D071600119	AU	DZB5460	M	SI	SI	X	BR	8
1	D071600120	ON	FCF2357	M	59	SI	X	BR	8
1	D071600121	MO	GBF4050	M	51	SI	X	BR	5
2	D071600121	AU	CCE5569	M	63	SI	X	BR	5
3	D071600121	CM	GDJ3778	F	35	SI	X	BR	5
1	D071600122	MO	FKR1659	F	43	SI	X	BR	8
2	D071600122	CM	EMY7873	M	SI	SI	X	BR	8
1	D071600123	AU	       	M	SI	SI	X	BR	8
1	D071600124	MO	ESE8746	M	34	SI	X	BR	8
2	D071600124	AU	EBV5636	F	SI	SI	X	BR	8
1	D071600125	MO	FRQ9378	F	28	SI	X	BR	7
2	D071600125	CM	FUZ1887	M	36	SI	X	BR	5
1	D071600126	AU	PWO5343	M	21	SI	X	BR	4
1	D071600127	AU	EQC2264	M	68	SI	X	BR	3
1	D071600128	MO	FTS1050	M	30	SI	X	BR	7
2	D071600128	AU	FQN4674	M	SI	SI	X	BR	8
1	D071600129	SI	       	X	SI	SI	X	BR	7
1	D071600130	MO	DGT4532	M	25	SI	X	BR	5
2	D071600130	AU	AHB6271	M	29	SI	X	BR	3
1	D071600131	MO	       	M	20	SI	X	BR	3
1	D071600132	AU	EUG2928	M	37	SI	X	BR	6
1	D071600133	MO	FYI1520	M	21	SI	X	BR	5
2	D071600133	AU	CEC7506	M	28	IN	X	BR	3
1	D071600134	MO	DSV7482	F	26	SI	X	BR	5
2	D071600134	MO	DCP8777	M	26	SI	X	BR	4
1	D071600135	AU	FIH4848	M	46	SI	X	BR	7
2	D071600135	AU	DCV1303	M	SI	SI	X	BR	8
3	D071600135	AU	CCE8234	M	SI	SI	X	BR	8
4	D071600135	AU	BMP7146	M	SI	SI	X	BR	8
1	D071600136	AU	CEK7363	M	28	SI	X	BR	3
2	D071600136	ON	EXO1219	M	23	HA	X	BR	3
1	D071600137	AU	CLS3161	F	SI	SI	X	BR	8
1	D071600138	AU	BQN3911	M	57	SI	X	BR	3
2	D071600138	MO	       	M	SI	SI	X	BR	8
1	D071600139	AU	DJM8441	M	30	SI	X	BR	6
1	D071600140	AU	AWI6866	M	24	HA	X	BR	5
1	D071600141	AU	ELF7153	M	52	SI	X	BR	5
2	D071600141	CM	       	X	SI	SI	X	BR	8
1	D071600142	MO	DWU7021	M	44	SI	X	BR	8
2	D071600142	AU	       	F	SI	SI	X	BR	8
1	D071600143	BI	       	X	SI	NE	X	BR	8
1	D071600144	MO	EXA3384	M	27	SI	X	BR	8
2	D071600144	AU	FUJ8804	M	43	SI	X	BR	5
1	D071600145	MO	EJQ5876	M	30	SI	X	BR	5
1	D071600146	MO	EHB1452	M	19	SI	X	BR	7
2	D071600146	AU	EUK2534	M	40	SI	X	BR	7
1	D071600147	AU	EBV0592	M	SI	SI	X	BR	8
2	D071600147	AU	ELJ2418	F	50	SI	X	BR	7
1	D071600148	AU	CYY0585	X	SI	SI	X	BR	8
1	D071600149	MO	FAP3486	M	23	SI	X	BR	6
2	D071600149	AU	ANY7783	M	34	SI	X	BR	5
1	D071600150	ON	ELW0691	M	51	SI	X	BR	3
1	D071600151	MO	LLU1471	F	34	SI	X	BR	7
2	D071600151	SI	       	M	SI	SI	X	BR	8
1	D071600152	SI	       	X	SI	SI	X	BR	8
1	D071600153	AU	EEV7193	M	35	SI	X	BR	3
2	D071600153	AU	CAF0290	M	24	SI	X	BR	5
1	D071600154	OU	       	M	SI	SI	X	BR	8
1	D071600155	MO	DYX6273	M	48	SI	X	BR	8
2	D071600155	AU	EUT4773	M	64	SI	X	BR	3
1	D071600156	MO	       	M	28	SI	X	BR	5
1	D071600157	MO	EWI3150	M	39	SI	X	BR	3
2	D071600157	AU	CPE1166	M	27	SI	X	BR	3
1	D071600158	AU	EBB1123	M	33	SI	X	BR	5
1	D071600159	OT	       	X	SI	SI	X	BR	7
1	D071600160	AU	DFG9802	M	SI	SI	X	BR	8
2	D071600160	BI	       	F	17	NE	X	BR	3
1	D071600161	AU	CAM5584	M	39	SI	X	BR	3
1	D071600162	MO	EXD4216	M	35	SI	X	BR	2
1	D071600163	AU	EFC7926	F	62	SI	X	BR	7
2	D071600163	AU	AQC8919	M	29	SI	X	BR	8
3	D071600163	ON	GCM6323	M	57	SI	X	BR	3
1	D071600164	MO	EXL4429	M	21	SI	X	BR	5
2	D071600164	AU	       	X	SI	SI	X	BR	8
1	D071600165	MO	DRW4220	M	24	IN	X	BR	5
1	D071600166	ON	ECT0812	M	45	SI	X	BR	8
1	D071600167	AU	BOC7618	M	39	SI	X	BR	2
2	D071600167	CM	DQR5116	M	62	SI	X	BR	8
1	D071600168	MO	EXK0467	M	33	SI	X	BR	8
2	D071600168	AU	FLG8187	F	49	SI	X	BR	5
1	D071600169	AU	OLZ3211	M	25	SI	X	BR	5
1	D071600170	AU	DZG8805	M	31	SI	X	BR	8
2	D071600170	BI	       	M	21	NE	X	BR	5
1	D071600171	CM	EZJ7480	F	21	SI	X	BR	5
1	D071600172	ON	DTA7375	M	47	SI	X	BR	5
1	D071600173	MO	EXA2606	M	30	SI	X	BR	5
2	D071600173	AU	EEY3972	M	SI	SI	X	BR	8
1	D071600174	MO	ESV4401	M	SI	SI	X	BR	8
2	D071600174	AU	ETP8755	M	64	SI	X	BR	3
1	D071600175	AU	DUD4658	M	SI	SI	X	BR	7
2	D071600175	OU	EFU5266	M	52	SI	X	BR	7
1	D071600176	AU	DMD6797	M	18	SI	X	BR	3
1	D071600177	AU	CJA3961	M	24	SI	X	BR	3
1	D071600178	MO	DEG9869	M	23	SI	X	BR	5
2	D071600178	CA	GCR1756	M	52	SI	X	BR	5
1	D071600179	MO	FKG2087	M	30	SI	X	BR	5
2	D071600179	AU	FSF6898	F	25	SI	X	BR	5
1	D071600180	MO	       	X	SI	SI	X	BR	8
1	D071600181	MO	EXM7029	M	46	SI	X	BR	8
2	D071600181	AU	ENP3143	F	34	SI	X	BR	7
1	D071600182	MO	HTH9108	M	30	SI	X	BR	5
2	D071600182	CM	FSA9166	F	59	SI	X	BR	3
1	D071600183	AU	APY2729	M	31	SI	X	BR	5
2	D071600183	AU	FIS0033	M	47	SI	X	BR	2
3	D071600183	AU	CPW7889	F	28	SI	X	BR	3
1	D071600184	BI	       	M	64	NE	X	BR	3
2	D071600184	SI	       	X	SI	SI	X	BR	8
1	D071600185	MO	DZQ8707	M	24	IN	X	BR	5
2	D071600185	AU	FSR2253	M	57	SI	X	BR	3
1	D071600186	MO	EXH5940	M	19	SI	X	BR	3
1	D071600187	CM	EVY6710	M	34	SI	X	BR	5
1	D071600188	MO	DPH3910	M	43	SI	X	BR	3
1	D071600189	MO	MCE1606	M	22	SI	X	BR	3
2	D071600189	AU	EET0103	M	50	SI	X	BR	3
1	D071600190	MO	FSX5836	M	24	SI	X	BR	8
2	D071600190	AU	FHK7340	F	38	SI	X	BR	8
1	D071600191	ON	       	M	SI	SI	X	BR	8
1	D071600192	MO	DVQ9396	M	20	SI	X	BR	3
2	D071600192	AU	DJM0568	M	46	SI	X	BR	8
1	D071600193	SI	       	X	SI	SI	X	BR	8
1	D071600194	AU	       	M	27	SI	X	BR	8
1	D071600195	MO	DOH2836	M	29	SI	X	BR	5
2	D071600195	AU	EQN2516	M	57	SI	X	BR	5
1	D071600196	MO	DOJ0933	M	19	SI	X	BR	8
2	D071600196	AU	BRP3388	M	61	SI	X	BR	8
1	D071600197	MC	EEO5108	M	57	SI	X	BR	5
1	D071600198	AU	FIS4605	M	59	SI	X	BR	3
1	D071600199	MO	EXH1613	F	45	SI	X	BR	5
2	D071600199	AU	CME2434	M	82	SI	X	BR	5
1	D071600200	AU	LCB5677	M	26	SI	X	BR	5
2	D071600200	AU	EMV1918	M	30	SI	X	BR	3
1	D071600201	MO	FQO9992	M	35	SI	X	BR	7
2	D071600201	CM	EQK3398	F	SI	SI	X	BR	8
1	D071600202	MO	FUX8107	M	31	SI	X	BR	5
1	D071600203	MO	FGV2417	M	29	SI	X	BR	5
1	D071600204	MO	       	M	25	SI	X	BR	5
1	D071600205	MO	EOS1597	M	44	SI	X	BR	5
2	D071600205	AU	HIA3617	M	32	SI	X	BR	3
1	D071600206	MO	DOB9973	M	31	SI	X	BR	5
2	D071600206	AU	EBL7827	M	29	SI	X	BR	3
1	D071600207	AU	ERI7827	F	59	SI	X	BR	3
2	D071600207	AU	DPX8610	M	26	SI	X	BR	7
1	D071600208	AU	EFB9716	F	53	SI	X	BR	8
1	D071600209	MO	EOV0093	M	34	SI	X	BR	5
1	D071600210	AU	EUU3548	M	50	SI	X	BR	5
1	D071600211	MO	       	X	SI	SI	X	BR	8
1	D071600212	MO	EGY3160	M	34	SI	X	BR	8
1	D071600213	MO	DZU2886	X	SI	SI	X	BR	8
2	D071600213	AU	PVY9832	X	SI	SI	X	BR	8
1	D071600214	AU	DJM4723	F	24	SI	X	BR	5
2	D071600214	AU	DLG3658	M	28	SI	X	BR	5
1	D071600215	MO	EXB5371	M	25	SI	X	BR	5
2	D071600215	AU	FDC1942	M	20	SI	X	BR	5
1	D071600216	MO	DVV7290	M	29	SI	X	BR	7
2	D071600216	CM	       	X	SI	SI	X	BR	8
1	D071600217	AU	CBF1035	M	39	SI	X	BR	3
1	D071600218	AU	EMK6579	F	38	SI	X	BR	5
2	D071600218	BI	       	M	24	NE	X	BR	5
1	D071600219	AU	GBU8812	M	47	SI	X	BR	7
2	D071600219	AU	FIS6554	M	23	SI	X	BR	7
1	D071600220	AU	FCV5177	M	32	SI	X	BR	5
1	D071600221	MO	FAY2530	M	44	SI	X	BR	5
2	D071600221	AU	       	X	SI	SI	X	BR	8
1	D071600222	MO	BYV8680	M	19	SI	X	BR	5
2	D071600222	AU	ERC1208	M	40	SI	X	BR	7
1	D071600223	MO	DZM5515	M	39	SI	X	BR	5
2	D071600223	AU	FWM9871	M	25	SI	X	BR	5
1	D071600224	MO	EXE0809	M	28	SI	X	BR	5
2	D071600224	AU	EPR5988	M	78	SI	X	BR	3
1	D071600225	MO	APZ2813	M	32	IN	X	BR	3
2	D071600225	AU	BAO4353	M	35	SI	X	BR	3
1	D071600226	AU	DRS2833	M	20	IN	X	BR	5
1	D071600227	CM	PVK1370	M	34	SI	X	BR	5
1	D071600228	MO	HGB8039	M	28	HA	X	BR	3
2	D071600228	CA	FDB5000	M	35	HA	X	BR	8
1	D071600229	MO	EXE1753	M	SI	SI	X	BR	8
1	D071600230	AU	ETA4303	M	54	SI	X	BR	2
2	D071600230	MO	       	M	SI	SI	X	BR	8
1	D071600231	AU	CZF1842	M	34	SI	X	BR	6
1	D071600232	MO	DOX8299	M	33	IN	X	BR	5
2	D071600232	AU	DME4816	M	47	SI	X	BR	8
1	D071600233	MO	EXD1034	M	26	SI	X	BR	3
1	D071600234	AU	FHP7697	M	66	SI	X	BR	5
1	D071600235	MO	       	X	SI	SI	X	BR	8
1	D071600236	CM	EGK3663	F	30	SI	X	BR	5
2	D071600236	AU	DFV8554	F	42	SI	X	BR	5
3	D071600236	AU	FHP9593	M	37	SI	X	BR	7
1	D071600237	MO	BYL1017	M	22	SI	X	BR	4
2	D071600237	AU	CWQ4816	M	39	SI	X	BR	5
1	D071600238	AU	CNT3544	M	SI	SI	X	BR	8
1	D071600239	MO	LNX3177	M	SI	IN	X	BR	3
2	D071600239	AU	OWH9460	M	59	SI	X	BR	3
1	D071600240	ON	FCB5663	M	35	HA	X	BR	2
1	D071600241	MO	BWX7428	M	19	SI	X	BR	5
2	D071600241	ON	DPB2879	M	51	SI	X	BR	2
1	D071600242	AU	FKO6930	M	31	SI	X	BR	5
1	D071600243	MO	BPS3571	M	21	IN	X	BR	5
2	D071600243	AU	CME0230	F	36	SI	X	BR	3
1	D071600244	MO	EXD5960	M	22	SI	X	BR	5
2	D071600244	AU	KUX4532	M	56	SI	X	BR	7
1	D071600245	MO	DNN4688	M	32	SI	X	BR	5
2	D071600245	BI	       	M	58	NE	X	BR	3
1	D071600246	MO	FGU5381	M	63	SI	X	BR	5
2	D071600246	SI	       	X	SI	SI	X	BR	8
1	D071600247	ON	DTD0575	M	64	SI	X	BR	3
1	D071600248	MO	FZK6069	M	38	SI	X	BR	8
2	D071600248	AU	       	M	49	SI	X	BR	7
1	D071600249	MO	ATL7951	M	33	SI	X	BR	5
1	D071600250	MO	DZS9303	M	34	SI	X	BR	5
1	D071600251	AU	JMR7111	M	37	SI	X	BR	8
1	D071600252	AU	DID4765	F	27	SI	X	BR	7
2	D071600252	CA	CMP5259	X	SI	SI	X	BR	8
1	D071600253	MO	DYX3605	M	29	SI	X	BR	3
2	D071600253	ON	DTB1494	M	42	SI	X	BR	5
1	D071600254	AU	GAC4013	F	56	SI	X	BR	5
1	D071600255	MO	EXB7369	M	53	SI	X	BR	3
2	D071600255	AU	DGC6720	F	52	SI	X	BR	7
1	D071600256	AU	DKC8949	M	37	SI	X	BR	5
1	D071600257	SI	       	X	SI	SI	X	BR	8
1	D071600258	AU	EJL6407	F	24	SI	X	BR	7
1	D071600259	MO	EXG9934	M	34	SI	X	BR	3
2	D071600259	AU	CVR4022	M	30	SI	X	BR	5
1	D071600260	MO	DLI4287	X	SI	SI	X	BR	8
1	D071600261	MO	DXM3802	M	28	SI	X	BR	5
2	D071600261	AU	MWX3991	M	32	SI	X	BR	3
1	D071600262	MC	DSI7984	M	41	SI	X	BR	3
2	D071600262	ON	FSS8514	M	54	SI	X	BR	5
3	D071600262	ON	FZY1209	M	49	SI	X	BR	3
1	D071600263	MO	FCF2459	M	31	SI	X	BR	5
2	D071600263	AU	EMY1073	M	37	SI	X	BR	7
1	D071600264	ON	       	M	SI	SI	X	BR	8
1	D071600265	MO	FIF8151	M	26	SI	X	BR	8
1	D071600266	MO	FBV6163	M	21	SI	X	BR	6
2	D071600266	CM	EMV5635	F	33	SI	X	BR	7
1	D071600267	CA	HOA2062	M	53	SI	X	BR	3
1	D071600268	MO	FIF4714	M	SI	SI	X	BR	8
2	D071600268	AU	FXJ1640	M	23	SI	X	BR	7
1	D071600269	MO	DTH8045	M	22	HA	X	BR	3
2	D071600269	AU	FLS3798	M	56	HA	X	BR	5
1	D071600270	MO	DJJ9491	M	26	SI	X	BR	4
2	D071600270	BI	       	M	26	NE	X	BR	3
1	D071600271	MO	EII3251	M	47	SI	X	BR	5
1	D071600272	CM	DUU8860	M	SI	SI	X	BR	7
2	D071600272	CM	EPJ3325	M	31	SI	X	BR	7
1	D071600273	ON	ECM7053	M	34	SI	X	BR	8
1	D071600274	MO	DZQ5919	M	30	SI	X	BR	5
2	D071600274	AU	EJF7531	M	SI	SI	X	BR	8
1	D071600275	AU	EMO4836	M	36	SI	X	BR	5
2	D071600275	MO	       	M	15	IN	X	BR	5
1	D071600276	BI	       	M	17	NE	X	BR	3
1	D071600277	AU	DVI7134	F	23	SI	X	BR	5
2	D071600277	AU	DJA9171	M	63	SI	X	BR	5
1	D071600278	MO	EXF7025	M	32	SI	X	BR	8
2	D071600278	AU	FCX2068	M	31	SI	X	BR	8
1	D071600279	MO	DUX1543	M	52	SI	X	BR	5
2	D071600279	AU	CAG6415	M	43	SI	X	BR	5
1	D071600280	AU	CMG7240	M	42	SI	X	BR	7
2	D071600280	AU	CIH1539	M	SI	SI	X	BR	8
1	D071600281	MO	DYV0763	M	34	SI	X	BR	3
1	D071600282	MO	BPS2548	M	30	SI	X	BR	5
2	D071600282	AU	FBV2255	M	29	SI	X	BR	5
3	D071600282	ON	DTA4143	M	47	SI	X	BR	5
1	D071600283	MO	FVB4750	M	21	HA	X	BR	8
2	D071600283	AU	ENB4092	M	83	HA	X	BR	3
1	D071600284	MO	EOP0072	M	24	SI	X	BR	5
2	D071600284	MO	DYZ4542	M	SI	SI	X	BR	8
1	D071600285	AU	BHF0559	M	29	SI	X	BR	3
1	D071600286	MO	DSV7492	M	26	HA	X	BR	5
2	D071600286	AU	FHM9134	M	26	SI	X	BR	5
1	D071600287	AU	EKQ0704	M	SI	SI	X	BR	8
1	D071600288	AU	FRQ8728	M	26	SI	X	BR	5
1	D071600289	MO	CTF2867	M	39	IN	X	BR	5
2	D071600289	AU	BPG2963	M	68	SI	X	BR	5
1	D071600290	MO	FUY2963	M	24	SI	X	BR	5
2	D071600290	AU	FIG9940	M	38	SI	X	BR	7
1	D071600291	MO	FAP0579	M	37	SI	X	BR	5
2	D071600291	AU	BOQ7405	M	22	SI	X	BR	3
1	D071600292	MO	FMP0162	M	21	SI	X	BR	5
2	D071600292	AU	DPM3160	F	35	SI	X	BR	5
1	D071600293	AU	CAK4619	M	70	SI	X	BR	3
1	D071600294	MO	CFY9550	M	40	SI	X	BR	7
2	D071600294	AU	CMJ1713	M	55	SI	X	BR	5
1	D071600295	AU	DKW3963	M	56	SI	X	BR	5
1	D071600296	MO	DRY7185	M	34	SI	X	BR	5
2	D071600296	AU	DME5124	M	34	SI	X	BR	8
1	D071600297	MO	       	M	13	IN	X	BR	3
1	D071600298	AU	EZN2355	M	47	SI	X	BR	7
2	D071600298	BI	       	M	15	NE	X	BR	3
1	D071600299	AU	EZL1672	M	74	SI	X	BR	3
1	D071600300	AU	FKA9333	F	27	SI	X	BR	5
2	D071600300	AU	DGD1308	M	34	SI	X	BR	4
1	D071600301	MO	DAB5213	M	17	IN	X	BR	3
2	D071600301	AU	FXJ3615	M	51	SI	X	BR	7
1	D071600302	MO	FFM1978	M	31	SI	X	BR	3
2	D071600302	AU	EMI1224	M	65	SI	X	BR	5
1	D071600303	OU	       	X	SI	SI	X	BR	8
1	D071600304	AU	EFT9983	M	48	SI	X	BR	7
2	D071600304	MO	IMY3715	M	43	SI	X	BR	7
3	D071600304	AU	DSG2952	M	46	SI	X	BR	3
1	D071600305	AU	EUK0965	M	46	SI	X	BR	7
1	D071600306	AU	DSL2546	M	76	SI	X	BR	5
1	D071600307	MO	ESW7400	M	36	SI	X	BR	8
2	D071600307	CA	FDJ4531	M	26	SI	X	BR	5
1	D071600308	MO	OFW5592	M	20	IN	X	BR	8
1	D071600309	MO	DXI6277	M	24	SI	X	BR	6
2	D071600309	AU	FWT9134	F	45	SI	X	BR	8
1	D071600310	MO	EQP9849	M	25	SI	X	BR	3
2	D071600310	CM	DUE8485	M	56	SI	X	BR	2
1	D071600311	MO	ESR5168	M	32	SI	X	BR	3
2	D071600311	AU	NYD5008	M	39	SI	X	BR	5
1	D071600312	AU	CCC2282	M	27	SI	X	BR	5
1	D071600313	MO	DZS7717	M	31	SI	X	BR	5
1	D071600314	MO	DRX3032	M	22	SI	X	BR	2
2	D071600314	CM	       	X	SI	SI	X	BR	8
1	D071600315	AU	FNS2121	M	23	HA	X	BR	5
1	D071600316	AU	CBQ6313	M	20	HA	X	BR	5
1	D071600317	MO	EXE9448	M	31	SI	X	BR	7
2	D071600317	CM	FMI1965	M	51	SI	X	BR	5
1	D071600318	AU	HHY8329	F	22	SI	X	BR	3
1	D071600319	MO	EOL3614	M	27	SI	X	BR	8
1	D071600320	MO	GFR2333	M	31	SI	X	BR	5
2	D071600320	AU	       	M	SI	SI	X	BR	8
1	D071600321	AU	FZA0645	X	SI	SI	X	BR	8
1	D071600322	SI	       	X	SI	SI	X	BR	8
1	D071600323	AU	EUD9799	X	SI	SI	X	BR	8
2	D071600323	AU	DIH8293	X	SI	SI	X	BR	8
3	D071600323	AU	DZG4875	M	18	IN	X	BR	3
1	D071600324	MO	DRV5893	M	52	SI	X	BR	3
2	D071600324	AU	       	M	SI	SI	X	BR	8
1	D071600325	MO	BFT7215	M	41	SI	X	BR	5
2	D071600325	AU	FOB3975	F	41	SI	X	BR	7
1	D071600326	AU	HHR5868	M	21	IN	X	BR	3
1	D071600327	MO	EXD4022	M	20	SI	X	BR	3
2	D071600327	AU	EES2916	M	32	SI	X	BR	5
1	D071600328	MO	EXJ0489	M	19	HA	X	BR	5
2	D071600328	AU	GAR0856	F	52	HA	X	BR	5
1	D071600329	MO	EXK6874	M	26	SI	X	BR	3
1	D071600330	MO	DOI5405	F	24	SI	X	BR	7
2	D071600330	AU	FFP5551	M	33	SI	X	BR	8
1	D071600331	MO	EXK9601	F	36	SI	X	BR	5
2	D071600331	AU	EEJ1341	M	SI	SI	X	BR	8
1	D071600332	MO	BXQ1866	M	34	SI	X	BR	5
2	D071600332	MO	       	X	SI	SI	X	BR	8
1	D071600333	AU	KDA8401	M	SI	SI	X	BR	8
2	D071600333	BI	       	M	55	NE	X	BR	3
1	D071600334	AU	GHI9005	F	SI	SI	X	BR	8
2	D071600334	BI	       	F	53	NE	X	BR	8
1	D071600335	MO	ESR6162	M	26	SI	X	BR	5
1	D071600336	MO	DYO5057	M	21	HA	X	BR	5
2	D071600336	AU	DTR3789	M	32	SI	X	BR	3
1	D071600337	MO	HET8479	M	37	HA	X	BR	4
2	D071600337	AU	DYC9732	M	28	HA	X	BR	8
1	D071600338	AU	ENF8818	M	72	SI	X	BR	7
1	D071600339	AU	EMM6827	M	31	SI	X	BR	8
2	D071600339	CM	EGS8686	M	40	SI	X	BR	3
1	D071600340	MO	DZU9327	M	28	SI	X	BR	8
2	D071600340	SI	       	X	SI	SI	X	BR	8
1	D071600341	AU	FAD2117	F	47	SI	X	BR	3
2	D071600341	MO	GDF3260	M	21	SI	X	BR	5
1	D071600342	MO	HGN4976	M	58	SI	X	BR	3
1	D071600343	MO	FBG5663	M	25	SI	X	BR	6
1	D071600344	AU	FIQ2236	F	42	SI	X	BR	7
1	D071600345	AU	CBD2913	F	SI	SI	X	BR	8
1	D071600346	MO	BXG8077	M	27	SI	X	BR	7
1	D071600347	MO	FAP1887	M	33	SI	X	BR	8
2	D071600347	AU	GSH1491	M	53	SI	X	BR	3
1	D071600348	MO	FOS3906	F	32	SI	X	BR	5
2	D071600348	AU	FGH7133	M	SI	SI	X	BR	8
1	D071600349	AU	ANE8356	M	29	SI	X	BR	6
1	D071600350	MO	DAA5775	M	46	SI	X	BR	3
2	D071600350	AU	EJJ4184	F	SI	SI	X	BR	8
1	D071600351	AU	DLF6044	M	36	SI	X	BR	5
1	D071600352	MO	ECD8228	M	32	SI	X	BR	5
2	D071600352	AU	DZZ9448	F	SI	SI	X	BR	8
1	D071600353	MO	EXL9848	F	28	SI	X	BR	7
2	D071600353	AU	CGV8200	F	29	SI	X	BR	8
1	D071600354	MO	KRJ7251	M	49	SI	X	BR	3
1	D071600355	SI	       	F	SI	SI	X	BR	8
1	D071600356	MO	DGH5019	M	31	SI	X	BR	5
1	D071600357	AU	KXC4474	M	61	SI	X	BR	7
2	D071600357	MO	       	M	20	SI	X	BR	5
1	D071600358	MO	DZS7289	M	31	SI	X	BR	5
2	D071600358	AU	KZQ3591	M	31	SI	X	BR	8
1	D071600359	ON	FCB9964	F	39	SI	X	BR	3
1	D071600360	MO	DSV7519	M	37	SI	X	BR	7
2	D071600360	MO	BYZ0887	M	32	SI	X	BR	7
3	D071600360	AU	EAL4471	M	SI	SI	X	BR	8
1	D071600361	MO	DTH4275	M	21	IN	X	BR	4
2	D071600361	ON	CFY0553	M	46	SI	X	BR	3
1	D071600362	MO	FSI8250	F	31	SI	X	BR	7
2	D071600362	AU	EMW6128	M	62	SI	X	BR	7
3	D071600362	AU	DHP1543	M	35	SI	X	BR	7
1	D071600363	MO	DZS6977	M	21	SI	X	BR	3
